pickupDate,returnDate,period,carClass,carType,dailyPrice,totalPrice
08/13/19,08/16/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/13/19,08/16/19,3,Fullsize SUV,Ford Expedition,187.47,619.96
08/13/19,08/16/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/13/19,08/16/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/13/19,08/16/19,3,Sporty,Dodge Challenger,250.00,820.20
08/14/19,08/17/19,3,Economy,Mitsubishi Mirage,50.66,168.80
08/14/19,08/17/19,3,Compact,Nissan Versa,52.11,173.52
08/14/19,08/17/19,3,Midsize,Hyundai Elantra,53.87,179.55
08/14/19,08/17/19,3,Standard,VW Jetta,59.49,197.81
08/14/19,08/17/19,3,Fullsize,Ford Fusion,60.39,201.52
08/14/19,08/17/19,3,Premium,Nissan Maxima,83.93,279.64
08/14/19,08/17/19,3,Luxury,Cadillac XTS,83.93,280.84
08/14/19,08/17/19,3,Midsize SUV,Toyota RAV4,92.93,307.83
08/14/19,08/17/19,3,Premium Special,Chrysler 300,104.49,346.56
08/14/19,08/17/19,3,Standard SUV,Ford Edge,113.48,377.60
08/14/19,08/17/19,3,Midsize Convertible,Mini Cooper Convertible,116.68,388.01
08/14/19,08/17/19,3,Convertible,Ford Mustang Convertible,121.18,402.66
08/14/19,08/17/19,3,Premium Crossover,Volkswagen Atlas,123.81,411.22
08/14/19,08/17/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/14/19,08/17/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/14/19,08/17/19,3,Fullsize SUV,Ford Expedition,171.48,567.92
08/14/19,08/17/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/14/19,08/17/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/14/19,08/17/19,3,Sporty,Dodge Challenger,250.00,820.20
08/15/19,08/18/19,3,Economy,Mitsubishi Mirage,50.66,168.80
08/15/19,08/18/19,3,Compact,Nissan Versa,52.11,173.52
08/15/19,08/18/19,3,Midsize,Hyundai Elantra,53.87,179.55
08/15/19,08/18/19,3,Standard,VW Jetta,59.49,197.81
08/15/19,08/18/19,3,Fullsize,Ford Fusion,60.39,201.52
08/15/19,08/18/19,3,Premium,Nissan Maxima,72.12,241.20
08/15/19,08/18/19,3,Luxury,Cadillac XTS,84.83,283.77
08/15/19,08/18/19,3,Midsize SUV,Toyota RAV4,92.93,307.83
08/15/19,08/18/19,3,Premium Special,Chrysler 300,104.49,346.56
08/15/19,08/18/19,3,Standard SUV,Ford Edge,109.19,363.63
08/15/19,08/18/19,3,Midsize Convertible,Mini Cooper Convertible,115.55,384.34
08/15/19,08/18/19,3,Convertible,Ford Mustang Convertible,120.06,399.02
08/15/19,08/18/19,3,Premium Crossover,Volkswagen Atlas,124.72,414.18
08/15/19,08/18/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/15/19,08/18/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/15/19,08/18/19,3,Fullsize SUV,Ford Expedition,174.18,576.71
08/15/19,08/18/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/15/19,08/18/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/15/19,08/18/19,3,Sporty,Dodge Challenger,250.00,820.20
08/16/19,08/19/19,3,Economy,Mitsubishi Mirage,54.23,180.42
08/16/19,08/19/19,3,Compact,Nissan Versa,55.77,185.43
08/16/19,08/19/19,3,Midsize,Hyundai Elantra,57.57,191.59
08/16/19,08/19/19,3,Fullsize,Ford Fusion,64.53,215.00
08/16/19,08/19/19,3,Standard,VW Jetta,64.79,215.06
08/16/19,08/19/19,3,Midsize SUV,Toyota RAV4,66.68,222.38
08/16/19,08/19/19,3,Premium,Nissan Maxima,78.84,263.07
08/16/19,08/19/19,3,Luxury,Cadillac XTS,87.22,291.55
08/16/19,08/19/19,3,Standard SUV,Ford Edge,101.63,339.03
08/16/19,08/19/19,3,Premium Special,Chrysler 300,104.49,346.56
08/16/19,08/19/19,3,Premium Crossover,Volkswagen Atlas,112.80,375.38
08/16/19,08/19/19,3,Midsize Convertible,Mini Cooper Convertible,140.19,464.54
08/16/19,08/19/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/16/19,08/19/19,3,Convertible,Ford Mustang Convertible,144.95,480.03
08/16/19,08/19/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/16/19,08/19/19,3,Fullsize SUV,Ford Expedition,178.46,590.64
08/16/19,08/19/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/16/19,08/19/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/16/19,08/19/19,3,Sporty,Dodge Challenger,250.00,820.20
08/17/19,08/20/19,3,Economy,Mitsubishi Mirage,52.37,174.36
08/17/19,08/20/19,3,Compact,Nissan Versa,54.15,180.16
08/17/19,08/20/19,3,Midsize,Hyundai Elantra,56.85,189.25
08/17/19,08/20/19,3,Standard,VW Jetta,59.57,198.07
08/17/19,08/20/19,3,Fullsize,Ford Fusion,61.36,204.68
08/17/19,08/20/19,3,Premium,Nissan Maxima,76.69,256.08
08/17/19,08/20/19,3,Luxury,Cadillac XTS,83.93,280.84
08/17/19,08/20/19,3,Midsize SUV,Toyota RAV4,84.83,281.46
08/17/19,08/20/19,3,Standard SUV,Ford Edge,98.37,328.41
08/17/19,08/20/19,3,Premium Special,Chrysler 300,104.49,346.56
08/17/19,08/20/19,3,Premium Crossover,Volkswagen Atlas,110.11,366.63
08/17/19,08/20/19,3,Midsize Convertible,Mini Cooper Convertible,115.55,384.34
08/17/19,08/20/19,3,Convertible,Ford Mustang Convertible,120.06,399.02
08/17/19,08/20/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/17/19,08/20/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/17/19,08/20/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/17/19,08/20/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/17/19,08/20/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/17/19,08/20/19,3,Sporty,Dodge Challenger,250.00,820.20
08/18/19,08/21/19,3,Economy,Mitsubishi Mirage,53.39,177.68
08/18/19,08/21/19,3,Compact,Nissan Versa,54.34,180.78
08/18/19,08/21/19,3,Midsize,Hyundai Elantra,55.25,184.04
08/18/19,08/21/19,3,Standard,VW Jetta,60.43,200.87
08/18/19,08/21/19,3,Fullsize,Ford Fusion,60.61,202.24
08/18/19,08/21/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/18/19,08/21/19,3,Premium,Nissan Maxima,75.61,252.56
08/18/19,08/21/19,3,Luxury,Cadillac XTS,87.22,291.55
08/18/19,08/21/19,3,Standard SUV,Ford Edge,94.36,315.36
08/18/19,08/21/19,3,Premium Crossover,Volkswagen Atlas,103.55,345.28
08/18/19,08/21/19,3,Premium Special,Chrysler 300,104.49,346.56
08/18/19,08/21/19,3,Convertible,Ford Mustang Convertible,113.01,376.07
08/18/19,08/21/19,3,Midsize Convertible,Mini Cooper Convertible,114.51,380.95
08/18/19,08/21/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/18/19,08/21/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/18/19,08/21/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/18/19,08/21/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/18/19,08/21/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/18/19,08/21/19,3,Sporty,Dodge Challenger,250.00,820.20
08/19/19,08/22/19,3,Economy,Mitsubishi Mirage,49.95,166.49
08/19/19,08/22/19,3,Compact,Nissan Versa,50.86,169.45
08/19/19,08/22/19,3,Midsize,Hyundai Elantra,51.79,172.78
08/19/19,08/22/19,3,Standard,VW Jetta,55.95,186.29
08/19/19,08/22/19,3,Fullsize,Ford Fusion,56.85,190.00
08/19/19,08/22/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/19/19,08/22/19,3,Premium,Nissan Maxima,75.61,252.56
08/19/19,08/22/19,3,Luxury,Cadillac XTS,83.67,280.00
08/19/19,08/22/19,3,Standard SUV,Ford Edge,93.54,312.69
08/19/19,08/22/19,3,Premium Special,Chrysler 300,104.49,346.56
08/19/19,08/22/19,3,Premium Crossover,Volkswagen Atlas,106.49,354.84
08/19/19,08/22/19,3,Convertible,Ford Mustang Convertible,113.01,376.07
08/19/19,08/22/19,3,Midsize Convertible,Mini Cooper Convertible,114.51,380.95
08/19/19,08/22/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/19/19,08/22/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/19/19,08/22/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/19/19,08/22/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/19/19,08/22/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/19/19,08/22/19,3,Sporty,Dodge Challenger,250.00,820.20
08/20/19,08/23/19,3,Economy,Mitsubishi Mirage,47.50,158.51
08/20/19,08/23/19,3,Compact,Nissan Versa,49.40,164.70
08/20/19,08/23/19,3,Midsize,Hyundai Elantra,53.05,176.88
08/20/19,08/23/19,3,Standard,VW Jetta,58.78,195.50
08/20/19,08/23/19,3,Fullsize,Ford Fusion,59.68,199.21
08/20/19,08/23/19,3,Premium,Nissan Maxima,67.94,227.59
08/20/19,08/23/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/20/19,08/23/19,3,Luxury,Cadillac XTS,81.40,272.61
08/20/19,08/23/19,3,Standard SUV,Ford Edge,82.61,277.12
08/20/19,08/23/19,3,Premium Crossover,Volkswagen Atlas,89.67,300.10
08/20/19,08/23/19,3,Premium Special,Chrysler 300,104.49,346.56
08/20/19,08/23/19,3,Convertible,Ford Mustang Convertible,113.01,376.07
08/20/19,08/23/19,3,Midsize Convertible,Mini Cooper Convertible,114.51,380.95
08/20/19,08/23/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/20/19,08/23/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/20/19,08/23/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/20/19,08/23/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/20/19,08/23/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/20/19,08/23/19,3,Sporty,Dodge Challenger,250.00,820.20
08/21/19,08/24/19,3,Economy,Mitsubishi Mirage,49.97,166.55
08/21/19,08/24/19,3,Compact,Nissan Versa,51.72,172.25
08/21/19,08/24/19,3,Midsize,Hyundai Elantra,53.20,177.37
08/21/19,08/24/19,3,Standard,VW Jetta,56.51,188.11
08/21/19,08/24/19,3,Fullsize,Ford Fusion,57.41,191.82
08/21/19,08/24/19,3,Premium,Nissan Maxima,67.94,227.59
08/21/19,08/24/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/21/19,08/24/19,3,Midsize Convertible,Mini Cooper Convertible,79.82,268.03
08/21/19,08/24/19,3,Luxury,Cadillac XTS,83.55,279.61
08/21/19,08/24/19,3,Standard SUV,Ford Edge,84.47,283.17
08/21/19,08/24/19,3,Convertible,Ford Mustang Convertible,85.50,286.52
08/21/19,08/24/19,3,Premium Crossover,Volkswagen Atlas,91.64,306.51
08/21/19,08/24/19,3,Premium Special,Chrysler 300,104.49,346.56
08/21/19,08/24/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/21/19,08/24/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/21/19,08/24/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/21/19,08/24/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/21/19,08/24/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/21/19,08/24/19,3,Sporty,Dodge Challenger,250.00,820.20
08/22/19,08/25/19,3,Economy,Mitsubishi Mirage,50.73,169.03
08/22/19,08/25/19,3,Compact,Nissan Versa,52.45,174.62
08/22/19,08/25/19,3,Midsize,Hyundai Elantra,55.12,183.62
08/22/19,08/25/19,3,Standard,VW Jetta,58.68,195.17
08/22/19,08/25/19,3,Fullsize,Ford Fusion,59.59,198.92
08/22/19,08/25/19,3,Premium,Nissan Maxima,71.30,238.53
08/22/19,08/25/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/22/19,08/25/19,3,Midsize Convertible,Mini Cooper Convertible,79.82,268.03
08/22/19,08/25/19,3,Luxury,Cadillac XTS,84.83,283.77
08/22/19,08/25/19,3,Convertible,Ford Mustang Convertible,85.50,286.52
08/22/19,08/25/19,3,Standard SUV,Ford Edge,88.09,294.95
08/22/19,08/25/19,3,Premium Crossover,Volkswagen Atlas,92.54,309.44
08/22/19,08/25/19,3,Premium Special,Chrysler 300,104.49,346.56
08/22/19,08/25/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/22/19,08/25/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/22/19,08/25/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/22/19,08/25/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/22/19,08/25/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/22/19,08/25/19,3,Sporty,Dodge Challenger,250.00,820.20
08/23/19,08/26/19,3,Economy,Mitsubishi Mirage,50.71,168.96
08/23/19,08/26/19,3,Compact,Nissan Versa,52.74,175.57
08/23/19,08/26/19,3,Midsize,Hyundai Elantra,55.32,184.27
08/23/19,08/26/19,3,Standard,VW Jetta,57.49,191.30
08/23/19,08/26/19,3,Fullsize,Ford Fusion,58.40,195.04
08/23/19,08/26/19,3,Premium,Nissan Maxima,71.97,240.71
08/23/19,08/26/19,3,Midsize SUV,Toyota RAV4,72.66,241.85
08/23/19,08/26/19,3,Standard SUV,Ford Edge,76.90,258.53
08/23/19,08/26/19,3,Midsize Convertible,Mini Cooper Convertible,79.82,268.03
08/23/19,08/26/19,3,Premium Crossover,Volkswagen Atlas,83.67,280.57
08/23/19,08/26/19,3,Luxury,Cadillac XTS,83.91,280.78
08/23/19,08/26/19,3,Convertible,Ford Mustang Convertible,85.50,286.52
08/23/19,08/26/19,3,Premium Special,Chrysler 300,104.49,346.56
08/23/19,08/26/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/23/19,08/26/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/23/19,08/26/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/23/19,08/26/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/23/19,08/26/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/23/19,08/26/19,3,Sporty,Dodge Challenger,250.00,820.20
08/24/19,08/27/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/24/19,08/27/19,3,Compact,Nissan Versa,68.40,226.54
08/24/19,08/27/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/24/19,08/27/19,3,Standard,VW Jetta,73.15,242.27
08/24/19,08/27/19,3,Fullsize,Ford Fusion,76.00,252.33
08/24/19,08/27/19,3,Premium Crossover,Volkswagen Atlas,83.67,280.57
08/24/19,08/27/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/24/19,08/27/19,3,Premium,Nissan Maxima,85.50,284.75
08/24/19,08/27/19,3,Luxury,Cadillac XTS,95.00,316.88
08/24/19,08/27/19,3,Premium Special,Chrysler 300,104.49,346.56
08/24/19,08/27/19,3,Standard SUV,Ford Edge,104.50,348.37
08/24/19,08/27/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/24/19,08/27/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/24/19,08/27/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/24/19,08/27/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/24/19,08/27/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/24/19,08/27/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/24/19,08/27/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/24/19,08/27/19,3,Sporty,Dodge Challenger,250.00,820.20
08/25/19,08/28/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/25/19,08/28/19,3,Compact,Nissan Versa,68.40,226.54
08/25/19,08/28/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/25/19,08/28/19,3,Standard,VW Jetta,73.15,242.27
08/25/19,08/28/19,3,Fullsize,Ford Fusion,76.00,252.33
08/25/19,08/28/19,3,Premium Crossover,Volkswagen Atlas,84.57,283.50
08/25/19,08/28/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/25/19,08/28/19,3,Premium,Nissan Maxima,85.50,284.75
08/25/19,08/28/19,3,Luxury,Cadillac XTS,95.00,316.88
08/25/19,08/28/19,3,Premium Special,Chrysler 300,104.49,346.56
08/25/19,08/28/19,3,Standard SUV,Ford Edge,104.50,348.37
08/25/19,08/28/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/25/19,08/28/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/25/19,08/28/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/25/19,08/28/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/25/19,08/28/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/25/19,08/28/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/25/19,08/28/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/25/19,08/28/19,3,Sporty,Dodge Challenger,250.00,820.20
08/26/19,08/29/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/26/19,08/29/19,3,Compact,Nissan Versa,68.40,226.54
08/26/19,08/29/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/26/19,08/29/19,3,Standard,VW Jetta,73.15,242.27
08/26/19,08/29/19,3,Fullsize,Ford Fusion,76.00,252.33
08/26/19,08/29/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/26/19,08/29/19,3,Premium,Nissan Maxima,85.50,284.75
08/26/19,08/29/19,3,Premium Crossover,Volkswagen Atlas,91.64,306.51
08/26/19,08/29/19,3,Luxury,Cadillac XTS,95.00,316.88
08/26/19,08/29/19,3,Premium Special,Chrysler 300,104.49,346.56
08/26/19,08/29/19,3,Standard SUV,Ford Edge,104.50,348.37
08/26/19,08/29/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/26/19,08/29/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/26/19,08/29/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/26/19,08/29/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/26/19,08/29/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/26/19,08/29/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/26/19,08/29/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/26/19,08/29/19,3,Sporty,Dodge Challenger,250.00,820.20
08/27/19,08/30/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/27/19,08/30/19,3,Compact,Nissan Versa,68.40,226.54
08/27/19,08/30/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/27/19,08/30/19,3,Standard,VW Jetta,73.15,242.27
08/27/19,08/30/19,3,Fullsize,Ford Fusion,76.00,252.33
08/27/19,08/30/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/27/19,08/30/19,3,Premium,Nissan Maxima,85.50,284.75
08/27/19,08/30/19,3,Premium Crossover,Volkswagen Atlas,89.67,300.10
08/27/19,08/30/19,3,Luxury,Cadillac XTS,95.00,316.88
08/27/19,08/30/19,3,Premium Special,Chrysler 300,104.49,346.56
08/27/19,08/30/19,3,Standard SUV,Ford Edge,104.50,348.37
08/27/19,08/30/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/27/19,08/30/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/27/19,08/30/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/27/19,08/30/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/27/19,08/30/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/27/19,08/30/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/27/19,08/30/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/27/19,08/30/19,3,Sporty,Dodge Challenger,250.00,820.20
08/28/19,08/31/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/28/19,08/31/19,3,Compact,Nissan Versa,68.40,226.54
08/28/19,08/31/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/28/19,08/31/19,3,Standard,VW Jetta,73.15,242.27
08/28/19,08/31/19,3,Fullsize,Ford Fusion,76.00,252.33
08/28/19,08/31/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/28/19,08/31/19,3,Premium,Nissan Maxima,85.50,284.75
08/28/19,08/31/19,3,Luxury,Cadillac XTS,95.00,316.88
08/28/19,08/31/19,3,Premium Crossover,Volkswagen Atlas,94.94,317.25
08/28/19,08/31/19,3,Premium Special,Chrysler 300,104.49,346.56
08/28/19,08/31/19,3,Standard SUV,Ford Edge,104.50,348.37
08/28/19,08/31/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/28/19,08/31/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/28/19,08/31/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/28/19,08/31/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/28/19,08/31/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/28/19,08/31/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/28/19,08/31/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/28/19,08/31/19,3,Sporty,Dodge Challenger,250.00,820.20
08/29/19,09/01/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/29/19,09/01/19,3,Compact,Nissan Versa,68.40,226.54
08/29/19,09/01/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/29/19,09/01/19,3,Standard,VW Jetta,73.15,242.27
08/29/19,09/01/19,3,Fullsize,Ford Fusion,76.00,252.33
08/29/19,09/01/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/29/19,09/01/19,3,Premium,Nissan Maxima,85.50,284.75
08/29/19,09/01/19,3,Luxury,Cadillac XTS,95.00,316.88
08/29/19,09/01/19,3,Premium Crossover,Volkswagen Atlas,100.88,336.58
08/29/19,09/01/19,3,Premium Special,Chrysler 300,104.49,346.56
08/29/19,09/01/19,3,Standard SUV,Ford Edge,104.50,348.37
08/29/19,09/01/19,3,Midsize Convertible,Mini Cooper Convertible,128.25,425.67
08/29/19,09/01/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/29/19,09/01/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/29/19,09/01/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/29/19,09/01/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/29/19,09/01/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/29/19,09/01/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/29/19,09/01/19,3,Sporty,Dodge Challenger,250.00,820.20
08/30/19,09/02/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/30/19,09/02/19,3,Compact,Nissan Versa,68.40,226.54
08/30/19,09/02/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/30/19,09/02/19,3,Standard,VW Jetta,73.15,242.27
08/30/19,09/02/19,3,Fullsize,Ford Fusion,76.00,252.33
08/30/19,09/02/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/30/19,09/02/19,3,Premium,Nissan Maxima,85.50,284.75
08/30/19,09/02/19,3,Luxury,Cadillac XTS,95.00,316.88
08/30/19,09/02/19,3,Premium Crossover,Volkswagen Atlas,101.34,338.08
08/30/19,09/02/19,3,Premium Special,Chrysler 300,104.49,346.56
08/30/19,09/02/19,3,Standard SUV,Ford Edge,104.50,348.37
08/30/19,09/02/19,3,Midsize Convertible,Mini Cooper Convertible,129.00,428.12
08/30/19,09/02/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/30/19,09/02/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
08/30/19,09/02/19,3,7 Passenger Minivan,Dodge Grand Caravan,152.00,500.31
08/30/19,09/02/19,3,Fullsize SUV,Ford Expedition,171.00,566.36
08/30/19,09/02/19,3,Premium SUV ,Chevy Suburban,190.00,629.16
08/30/19,09/02/19,3,Compact SUV,Ford Eco Sport,219.99,721.41
08/30/19,09/02/19,3,Sporty,Dodge Challenger,250.00,820.20
08/31/19,09/03/19,3,Economy,Mitsubishi Mirage,66.50,220.36
08/31/19,09/03/19,3,Compact,Nissan Versa,68.40,226.54
08/31/19,09/03/19,3,Midsize,Hyundai Elantra,70.30,233.03
08/31/19,09/03/19,3,Standard,VW Jetta,73.15,242.27
08/31/19,09/03/19,3,Fullsize,Ford Fusion,76.00,252.33
08/31/19,09/03/19,3,Midsize SUV,Toyota RAV4,85.50,283.64
08/31/19,09/03/19,3,Premium,Nissan Maxima,85.50,284.75
08/31/19,09/03/19,3,Luxury,Cadillac XTS,95.00,316.88
08/31/19,09/03/19,3,Premium Crossover,Volkswagen Atlas,94.96,317.31
08/31/19,09/03/19,3,Premium Special,Chrysler 300,104.49,346.56
08/31/19,09/03/19,3,Standard SUV,Ford Edge,104.50,348.37
08/31/19,09/03/19,3,Midsize Convertible,Mini Cooper Convertible,123.50,410.21
08/31/19,09/03/19,3,Convertible,Ford Mustang Convertible,133.00,441.14
08/31/19,09/03/19,3,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,473.97
